Date,Close_QQQ,Close_SPY,High_QQQ,High_SPY,Low_QQQ,Low_SPY,Open_QQQ,Open_SPY,Volume_QQQ,Volume_SPY
2015-02-17,98.531982421875,174.47593688964844,98.59643629125421,174.65032705693534,98.19129366947358,173.63723460359972,98.43990646918256,173.88634531266464,17675300,76968200
2015-02-18,98.67009735107422,174.49253845214844,98.7253415162941,174.56727166056717,98.28336711970094,173.83651316685336,98.41227485517713,174.10224813581863,15149600,80652900
2015-02-19,99.1581039428711,174.36798095703125,99.22255780913528,174.73336022593895,98.5780121215488,173.75349097836056,98.60563420352707,173.89465793754007,19828100,91462500
2015-02-20,99.8210678100586,175.4142303466797,99.87631197722503,175.48896353137286,98.7805891621241,173.32991194225698,99.09365583427221,173.95271382324,28336700,140896400
2015-02-23,99.9223403930664,175.3893585205078,99.94996949992215,175.3893585205078,99.54482689870568,174.78315543099953,99.76581057893988,175.16514624533434,17868000,74411100
2015-02-24,99.99600982666016,175.88758850097656,100.115714888556,176.08688970444283,99.48958857038028,175.01566315835314,99.79343851417023,175.3146086280829,19745000,72472300
2015-02-25,99.74739074707031,175.73812866210938,100.23539955756071,176.2446748194243,99.52640005840205,175.3976605117466,99.84867638980725,175.7630397296052,19472300,73061700
2015-02-26,100.25381469726562,175.53050231933594,100.30906588342657,175.80453669266015,99.5724442841304,174.9242993097379,99.84867914010252,175.64675817429733,22255500,72697900
2015-02-27,99.81188201904297,174.9325714111328,100.28147862729341,175.69654009331927,99.6553521579417,174.88274929482813,100.21701771689645,175.4308052451144,27757600,108076000
2015-03-02,100.71422576904297,176.0370635986328,100.75105756039926,176.0951851956618,99.98681369588455,174.9824486776999,100.00523310403564,175.03227080970728,22988600,87491400
2015-03-03,100.24461364746094,175.31460571289062,100.51163880591636,176.0868867764088,99.60927768337926,174.45099252077577,100.41035315874554,175.60525171257856,20788900,110325800
2015-03-04,99.85787963867188,174.57554626464844,100.06045092530657,174.79145906391878,99.31462666537344,173.60397668074862,99.91313082362755,174.71671319520425,21007400,114497200
2015-03-05,100.03282928466797,174.76651000976562,100.33668621595461,175.0488438095076,99.61848403287279,174.2599639944939,100.11570254999346,174.899364775509,15381000,76873000
2015-03-06,98.9002914428711,172.3085479736328,100.09729285579891,174.33473244462476,98.6516786477239,171.9763919856736,99.9039312512093,173.90291952352678,30990400,188128000
2015-03-09,99.18574523925781,173.02267456054688,99.43435105016727,173.37974157238781,98.69773629658475,172.35005052731177,99.10287195232407,172.50782903800885,26237100,89818900
2015-03-10,97.34419250488281,170.21595764160156,98.50436928401213,171.7355962436674,97.34419250488281,170.17443496857317,98.4767401732449,171.65256356855141,34234500,157121300
2015-03-11,96.78250122070312,169.8173370361328,97.61119875919816,170.64773966222637,96.74566943844287,169.73429170514805,97.49149371061633,170.47334953553377,25459700,110145700
2015-03-12,97.41783905029297,171.9763946533203,97.52832737426093,172.04281571519147,96.64438565779581,170.39862200869325,96.70883952175855,170.44844414056607,21473200,93993500
2015-03-13,96.9942855834961,170.92178344726562,97.7124948771332,172.66562145538168,96.38657867342768,169.88378010757538,97.32576463442247,171.70236398606295,42021100,162410900
2015-03-16,98.24656677246094,173.20542907714844,98.28339856937488,173.29677389806815,97.25213635557212,170.94673229708107,97.35342204084874,171.65257979245538,25674100,136099200
2015-03-17,98.40306091308594,172.69053649902344,98.55959071325358,173.07251461307354,97.74931260802349,171.87673279859945,97.97950597001494,172.46632424107491,19603800,94510400
2015-03-18,99.36988830566406,174.76651000976562,99.82107244160753,175.43913398541872,97.62962670972584,171.5777548841367,98.136055015399,172.217168336088,40622200,228808500
2015-03-19,99.5172119140625,173.96937561035156,99.79343977781886,174.77486728914394,99.32385030194953,173.57908530533092,99.47117042429726,174.35136644943532,31314000,117917300
2015-03-20,100.161376953125,175.50494384765625,100.65973902686976,176.01375103839567,100.14292222792,174.73756480592598,100.33672852752615,174.92106987324172,31761400,177715100
2015-03-23,99.96758270263672,175.16294860839844,100.38288096026297,176.08881041728557,99.93066620667635,175.16294860839844,100.10601780221269,175.5132729783155,17268500,71784500
2015-03-24,99.60765075683594,174.1787109375,100.41979250461307,175.4965924373723,99.58919603031656,174.11198066589287,99.95834688951443,175.0378425022575,22445300,77805300
2015-03-25,97.32809448242188,171.6262969970703,99.85681412287046,174.62075856862816,97.29117799351967,171.5846017208683,99.76452642116509,174.38720902091552,41581400,159521700
2015-03-26,96.99586486816406,171.2176513671875,97.54959818654545,172.1351641310568,96.20217786341364,170.25841785757385,96.52518837904437,170.95907947257433,47846300,153067200
2015-03-27,97.38347625732422,171.60968017578125,97.61419905716171,171.7848360301773,96.82974294593446,170.90901857569716,96.97740891755896,171.10087291003566,33878400,118939000
2015-03-30,98.50016784667969,173.7033233642578,98.58322466396628,174.00360332791317,97.97412021389758,172.62732758553585,97.97412021389758,172.64400061365387,30570200,96180400
2015-03-31,97.45731353759766,172.18524169921875,98.42635215605628,173.5782159563414,97.42962792697335,172.12686064447558,98.22331495667628,172.87755420690462,30488100,126768700
2015-04-01,96.94971466064453,171.57627868652344,97.47576231570872,172.1768383944999,96.32214841941881,170.58368659340962,97.45730055035183,172.15181613395904,32970500,137303600
2015-04-02,97.01433563232422,172.19354248046875,97.32811529343591,172.64395594566557,96.70054893011073,171.32606159768352,97.04202124464562,171.50956667952272,19164200,86900900
2015-04-06,97.80801391601562,173.35296630859375,98.07564617179223,173.87011008819428,96.2944658478892,171.16760365028182,96.44213182179467,171.30105148767876,24451100,114368200
2015-04-07,97.64189147949219,172.89418029785156,98.47248792408531,174.12865853822265,97.64189147949219,172.86082152486782,97.75263391685071,173.3779652348547,19379400,81236300
2015-04-08,98.41712188720703,173.47805786132812,98.55555698229504,173.92013479560092,97.66958223127376,172.7273645424683,97.67880607413859,173.11939695248358,25866900,89351900
2015-04-09,99.03546905517578,174.2454376220703,99.07238555430928,174.47898722119766,98.03875174298051,172.81911776507818,98.37098615297742,173.3112392255609,23114700,85548900
2015-04-10,99.44152069091797,175.1963348388672,99.45075157385918,175.23804285485818,98.77703794116357,174.29550787645925,98.99852984404816,174.49568598921678,17164300,72722900
2015-04-13,99.19233703613281,174.4039306640625,100.02293338077631,175.6884662621051,99.08158757100024,174.35388613667112,99.51534750806086,175.05453497514927,17783500,74436600
2015-04-14,98.90625762939453,174.73757934570312,99.37693415770829,174.92108442828817,98.34329338051576,173.57816781164263,99.09084011162628,174.20374984931914,23755700,75099900
2015-04-15,99.52458190917969,175.52163696289062,99.73684997959764,176.03044421187548,99.04468159155348,175.12126800995975,99.1646549106848,175.2046840419243,21128600,99529300
2015-04-16,99.38615417480469,175.4716033935547,99.56149871237479,175.9804106743164,99.11851488565975,174.98781837844513,99.25694997192106,175.188009231163,16195300,68934900
2015-04-17,97.83570861816406,173.45301818847656,98.70322165162654,174.5206770237968,97.41117946538417,172.66895344714823,98.43558937097764,174.27879093833246,46514000,191113200
2015-04-20,99.30310821533203,175.03787231445312,99.47845982562671,175.37151100181563,98.28792913483586,174.29551541669645,98.32484563390328,174.37891872478704,28945900,92189500
2015-04-21,99.72761535644531,174.82933044433594,100.05063289163346,175.88030367706034,99.60764204181302,174.5290505596291,99.87528132008568,175.7218208590902,22759800,72559800
2015-04-22,100.27215576171875,175.68849182128906,100.4382765015647,175.87199693342006,99.34003344141074,174.24547319157696,99.98605462908786,175.17133526551024,21429200,78264600
2015-04-23,100.6504898071289,176.130615234375,101.10271146492465,176.7812198114589,99.91218123472073,175.17138139969677,99.93063595656363,175.28815625385275,29473200,102585900
2015-04-24,102.01640319824219,176.53921508789062,102.1548382988182,176.8061361531829,101.54572667272441,176.08880169958107,101.71184738519528,176.5475643258666,32508100,61327400
2015-04-27,101.75799560546875,175.80520629882812,102.58859917467734,177.23152595739123,101.5364966262786,175.61335201177243,102.39478580761053,177.10641466365652,31121300,79358100
2015-04-28,101.55493927001953,176.3640899658203,102.02561571078243,176.414134492397,100.6966502503227,174.6041186587111,101.83180238021502,175.7802159432602,36849200,86863500
2015-04-29,100.91815185546875,175.63839721679688,101.58263464962477,176.23894418916066,100.36441854070577,174.82931019691418,100.99198484173077,175.47156517878173,34043900,125684900
2015-04-30,99.33074188232422,173.87840270996094,100.75199466818668,175.45486852791493,98.80469436764969,173.17774133615129,100.34592747301068,175.06283620087117,44080500,161304900
2015-05-01,100.64129638671875,175.76351928710938,100.70589849434492,175.80522729916868,99.69994334290693,174.56239981379227,99.71840511142963,174.66248886073592,32874300,103399700
2015-05-04,100.80741119384766,176.26406860351562,101.43497750593315,176.84794285030148,100.75203293262457,176.08056345059663,100.96430101159372,176.18898905731857,23507300,70927200
2015-05-05,99.16462707519531,174.2454376220703,100.59511082539045,176.38076824301814,99.11848675360451,174.1036405602786,100.41053545682934,176.02209460525205,47843300,113326200
2015-05-06,98.4817123413086,173.52810668945312,99.62609537918041,175.10457288015732,97.82646047925697,172.4604477204841,99.34000137998761,174.79595648791593,42687200,135060200
2015-05-07,99.07238006591797,174.2204132080078,99.34925027353003,174.64581711562727,98.38021158798966,173.0943732391586,98.45404458216646,173.42801188307723,29335800,88244900
2015-05-08,100.30905151367188,176.5142059326172,100.52131255666963,176.7143967464477,99.94912449197884,175.81355717545713,100.09678342957272,175.89697319642767,33023300,155877300
2015-05-11,99.92144012451172,175.67173767089844,100.5766991579221,176.739396419885,99.84761417014465,175.59667089811725,100.3736619409332,176.47248809638648,19679300,75708100
2015-05-12,99.46920776367188,175.14630126953125,99.97680071640495,175.6884800563391,98.56477837293023,174.0119118920952,99.33077268191732,174.837684841387,33665000,119727600
2015-05-13,99.67224884033203,175.17965698242188,100.41978845348218,176.1805857010991,99.52458286972897,174.94610737231383,99.90297163857353,175.55500366098843,20738400,94667900
2015-05-14,101.13041687011719,177.00634765625,101.21347369632254,177.09810019223923,100.11523798359127,175.92200297478595,100.48438882152732,176.19726058275364,23904200,95934000
2015-05-15,101.13041687011719,177.1981964111328,101.52726035788925,177.33999347658244,100.88123230929938,176.7144114497464,101.38882527311279,177.1981964111328,23937400,76510100
2015-05-18,101.57341766357422,177.7487030029297,101.77645488302426,177.99892561949312,100.89048004996216,176.96463819770213,100.96431304632618,177.03136847128513,17631100,74549700
2015-05-19,101.46268463134766,177.6903533935547,101.84106645091893,178.14077967028823,101.29656389465467,177.4067592059826,101.68417659990408,177.8655219961736,14212900,72114600
2015-05-20,101.52726745605469,177.56521606445312,102.13637201411474,178.3159094457968,100.99198884608275,177.24825041444154,101.53649129887732,177.79041644235647,21131900,76857500
2015-05-21,102.0533218383789,178.0823516845703,102.19175694186313,178.29087902846325,101.20426353062503,177.25657882085463,101.35192247753352,177.4234108779682,16771800,64764600
2015-05-22,101.95177459716797,177.65692138671875,102.32093242240829,178.1156712603237,101.86871074196647,177.59019112405892,101.93331283330103,177.69861666432195,13543800,57433500
2015-05-26,100.77969360351562,175.74685668945312,101.86870525673055,177.5902441543336,100.37362635460632,175.32980196891455,101.73027724068163,177.16484019378424,25488400,124308600
2015-05-27,102.40401458740234,177.41506958007812,102.51476407472127,177.64861919749248,100.86278785466399,175.79689528263626,101.08427978820025,176.20561347686115,30572700,93214000
2015-05-28,102.17329406738281,177.21490478515625,102.45016427135576,177.32333036228331,101.85951440790845,176.52259239311178,102.210210563986,177.10646648052864,17302400,74974600
2015-05-29,101.56419372558594,176.1138458251953,102.24713133856412,177.18984127544758,101.3242400081766,175.84693745426003,102.10869623078558,177.14814599037848,30383000,124919600
2015-06-01,101.90565490722656,176.47254943847656,102.18252511163257,177.114804576626,101.07505133511035,175.6801352475768,102.10869211831073,176.78116587440553,24570200,93338800
2015-06-02,101.5826644897461,176.29734802246094,102.08102673175807,176.9896602917937,101.02893101232274,175.3881719098124,101.52729325433471,176.01375390562535,19449600,91531000
2015-06-03,101.88722229003906,176.7644500732422,102.26560414099818,177.39003207918975,101.63803764377762,176.27232861649642,102.04411215406837,176.8311803478431,20507200,87820900
2015-06-04,101.11196899414062,175.27137756347656,101.96103434489895,176.71438297583452,100.78895844602152,174.95441198148583,101.31500620755888,176.05544228050823,31374600,151882800
2015-06-05,100.87202453613281,174.9711151123047,101.23195158922782,175.6467416231442,100.25368199777549,174.3121616240181,100.99199787346382,175.12124868026984,22641700,121704700
2015-06-08,99.84761047363281,173.89512634277344,100.8997059762597,175.01284262577803,99.64457326416064,173.82005955042598,100.82587298352405,174.86269631358357,24549200,89063300
2015-06-09,99.68148040771484,173.8701171875,100.04140741215308,174.41229598171893,98.93393374833451,173.23619856960607,99.60764742190672,173.8701171875,27554600,105034700
2015-06-10,101.04735565185547,175.9553680419922,101.34268055460704,176.33906395008052,99.9122034173514,174.57909268042306,100.02294585519508,174.63747371768716,30297900,134551300
2015-06-11,101.19501495361328,176.5225830078125,101.65646052381571,176.90626621878664,101.01966338378415,176.16390933407592,101.38882124816622,176.39745895662537,17593500,73876400
2015-06-12,100.36441802978516,175.17132568359375,100.87201100637623,176.3974676259892,100.22598294152385,174.8960680304539,100.65974293222875,175.69681872390623,27201800,135382400
2015-06-15,99.86605834960938,174.420654296875,100.02294816758236,174.70424849868425,99.03545484107411,173.319623545142,99.61688081759942,174.02862177716725,31238800,124384200
2015-06-16,100.41057586669922,175.37149047851562,100.5766965816985,175.4549065043443,99.71840739438586,174.09530419382784,99.76454773454566,174.27046002957007,16456900,85308200
2015-06-17,100.68742370605469,175.65512084960938,101.01043420241746,176.26402996331325,100.06908832143156,174.62916970319918,100.57668127364502,175.65512084960938,23296700,126708600
2015-06-18,102.15484619140625,177.4818115234375,102.33019076065493,177.9489107889611,101.00123199931286,175.6884812588379,101.05660322738063,176.25566958768786,43032400,165867900
2015-06-19,101.6497802734375,176.69390869140625,102.28804214391384,177.3141566139647,101.57577746523522,176.31673625838624,102.2047872203622,177.23872468524232,27877600,130478700
2015-06-22,102.3990478515625,177.59910583496094,102.70430416792058,178.18581984908673,102.16779434958761,177.38956420210127,102.3990478515625,177.61587274662347,19120900,70696000
2015-06-23,102.4822769165039,177.72482299804688,102.57477688248838,178.06009727917098,102.05677142713932,177.33089650051096,102.51002620056975,177.80864476567942,18127900,68476800
2015-06-24,101.95501708984375,176.43406677246094,102.79677593614745,177.83380343967985,101.92726780639235,176.40892279797373,102.36202539991734,177.4566310329646,15815900,92307300
2015-06-25,101.75152587890625,175.89768981933594,102.45453839738515,177.06274119062326,101.58502309972167,175.82225787479615,102.35278630692258,176.93702128305694,18326700,97107400
2015-06-26,101.0762710571289,175.86415100097656,101.96429065819531,176.50115311728848,100.69701900800145,175.3109578847689,101.73303717104803,176.25807760134447,32311700,104174800
2015-06-29,98.6897201538086,172.17620849609375,100.51199838724126,175.87252685245653,98.64346664296511,172.1007765596968,99.95698448629909,174.38059109313988,50874900,202621300
2015-06-30,99.0412368774414,172.53659057617188,99.64249731714217,173.76869643598607,98.73598060012158,172.05882950059197,99.42974101732341,173.71839569955134,34809900,182925100
2015-07-01,99.82749938964844,173.9196014404297,100.22525565290638,174.36382879685968,99.36499243503668,173.13172264543013,100.02175146370983,174.1123762127988,21293000,135979900
2015-07-02,99.85523223876953,173.7603302001953,100.19748986946354,174.56497583022008,99.54998306252341,173.34124686546352,100.11424201884049,174.39734505420904,20499400,104373700
2015-07-06,99.6240005493164,173.26580810546875,100.19751174445366,174.04529693843062,99.01349500624448,172.26838776181464,99.22624426470271,172.4695523587441,24311000,117975400
2015-07-07,99.87374877929688,174.3553924560547,99.9662487549361,174.48111231063797,97.89421965997502,171.07815849292692,99.73499528719013,173.46693804525194,44230800,173820200
2015-07-08,98.13471984863281,171.4302978515625,99.28174214934864,173.2994067063093,97.94971989421846,171.1956121114783,99.16148582741302,173.0144329918376,39691500,164020100
2015-07-09,98.07921600341797,171.7403564453125,99.53148744514915,173.7938751484096,98.06996388900565,171.6314034681091,99.43898747291252,173.53403272114804,28381000,144113100
2015-07-10,99.57775115966797,173.90286254882812,99.94775814380982,174.32194599332848,99.02274421210329,171.78230134280932,99.38349908088514,173.7436087936121,26415800,129456900
2015-07-13,101.32604217529297,175.82223510742188,101.40929005417293,175.93118808340068,100.42877739733441,175.12655520034735,100.43802951408684,175.16846609391263,25780700,106069400
2015-07-14,101.9920425415039,176.5849151611328,102.26954249876064,176.89504546833817,101.40927922240132,175.72160467422717,101.4647848596899,175.78028246916543,21977200,81709600
2015-07-15,102.10301208496094,176.52627563476562,102.50076826767855,177.08784574588702,101.81626008949986,176.04851451355927,102.186266989727,176.62685153842682,28631500,97914100
2015-07-16,103.54603576660156,177.9428253173828,103.56453293537955,177.9428253173828,102.74127130751752,177.33934416051895,102.9447754505476,177.58240692036716,29838900,106683300
2015-07-17,105.07231903076172,178.0936737060547,105.07231903076172,178.1523515195296,104.20281081736978,177.52372643497895,104.37855864856525,177.93441997166292,35926800,89030000
2015-07-20,105.43309020996094,178.18585205078125,105.81234224917682,178.6803673242412,104.97058324775375,177.8673574080726,105.29433670983954,178.31996178950521,26539000,70446800
2015-07-21,105.36833953857422,177.4818115234375,105.63658736628729,178.31160122046188,105.06308324970547,177.18007097810224,105.47008457756762,178.05175878162086,35468900,77965000
2015-07-22,104.17506408691406,177.1632843017578,104.68381747862843,177.498558642185,103.75880361300698,176.76096788265355,103.75880361300698,176.79448892199207,35575000,88667900
2015-07-23,103.78656005859375,176.1658935546875,104.61907400653571,177.39799978551758,103.5183122294811,175.80548796618876,104.27682336931795,177.2974238611757,25698300,90509100
2015-07-24,102.76907348632812,174.33868408203125,104.52660183123325,176.32513518785484,102.61182277024507,174.00342249763736,104.34160181905297,176.26647016582027,30844700,117755000
2015-07-27,101.91801452636719,173.3245086669922,102.63027200354936,173.96152362654487,101.69601320400187,172.8802812817307,102.18626935881872,173.45024136188783,35994800,132361100
2015-07-28,102.79681396484375,175.45347595214844,103.000318195165,175.59596278817793,101.55729846350167,173.33291475165416,102.37130832748912,174.16269178437958,33553500,123544800
2015-07-29,103.1853256225586,176.66036987304688,103.40732703039617,176.8866656364387,102.62106645727752,175.4366410650544,103.01882280235603,175.57912784588112,26714100,105791300
2015-07-30,103.6755599975586,176.70228576660156,103.8513078402615,176.86991652588898,102.32504054533027,175.52884487277532,102.9447981669214,176.14909275048663,25438100,91304400
2015-07-31,103.55529022216797,176.43406677246094,104.05479851204781,177.23032247317255,103.34254100408467,176.14909320200113,103.99929994338176,177.20517849868534,22081700,103266900
2015-08-03,103.23153686523438,175.83897399902344,103.86054652053829,176.45922191758902,102.54702864123442,174.88346453980012,103.5737945058819,176.4005569032075,25001800,113965700
2015-08-04,103.03728485107422,175.49530029296875,103.3702903779492,176.22450103221647,102.61177935724398,175.00916220366847,103.1852904440387,175.76350691396573,22132300,81820800
2015-08-05,103.83279418945312,176.07363891601562,104.52655450697732,177.11295716790562,103.49053655884836,175.78865259234382,103.61079286388797,176.39213348220503,28989900,85786800
2015-08-06,102.16779327392578,174.63206481933594,104.06407479307383,176.36706351362938,101.70528627484545,174.04533780454588,103.92532128189038,176.2580977326979,42125400,116030800
2015-08-07,102.03828430175781,174.29678344726562,102.27878989946355,174.62366798758634,101.19652529573202,173.39156176882125,101.91803503155305,174.4728041025508,30006800,117858000
2015-08-10,103.20379638671875,176.4927978515625,103.42579773774024,176.57660686201746,102.6765387672329,175.41155546458228,102.68579088190337,175.41155546458228,21500800,80270700
2015-08-11,101.88105010986328,174.90017700195312,103.05582194243416,175.57071266391858,101.31679095701536,174.13744252659987,102.65806560612,175.15162947386565,36123300,126081400
2015-08-12,102.23253631591797,175.10980224609375,102.43604050944157,175.29419996095527,100.10500851384442,172.12593055384045,101.17802100156494,173.59272241970507,41889000,172123700
2015-08-13,102.0660400390625,174.8918914794922,102.82455828415777,175.63785943664448,101.84403865800591,174.3470753736282,102.33429494243352,174.95055650631437,22510500,89383300
2015-08-14,102.22328186035156,175.5288848876953,102.37128040557451,175.60431682815963,101.62202145038732,174.55660835701062,101.8255256252025,174.69909517435767,17924900,72786500
2015-08-17,103.07430267333984,176.509521484375,103.10205196211852,176.509521484375,101.71453106481464,174.47278255151284,101.9735338364773,174.9337767923074,21224900,79072600
2015-08-18,102.54706573486328,175.9982147216797,103.01882491131113,176.58492876924595,102.40831220563773,175.7635291026532,102.93556997085673,176.23290034070618,13984400,71692700
2015-08-19,101.87177276611328,174.6068878173828,102.77828944437887,176.02337875456294,101.27976446666067,173.79386511974803,102.23252760305174,175.25226694854604,42511400,172946000
2015-08-20,99.05047607421875,170.9608612060547,101.2520063037225,174.58173466533384,99.04122396048653,170.9021833986931,100.92825289604474,173.08979897658986,57747300,194327900
2015-08-21,94.72144317626953,165.81451416015625,98.48625019849695,170.93571303467735,94.72144317626953,165.55468453829255,97.65373611527644,169.08335906329378,97763400,346588500
2015-08-24,91.07684326171875,158.83255004882812,94.84164854028396,165.5211150661568,78.38565483649329,152.8815628468037,87.16403946873588,157.14784000605826,150829900,507244300
2015-08-25,90.73460388183594,156.96347045898438,95.0359196352506,163.81966744422957,90.66060813842215,156.67010701883777,94.41616205822513,163.80290053037342,75088300,369833100
2015-08-26,95.30416870117188,162.98989868164062,95.48917569169826,163.26648243214422,91.51161361156916,157.88545386603704,93.38939045731787,160.99505788498155,104103800,339257000
2015-08-27,97.71845245361328,167.02145385742188,97.78320313413172,167.1471737255577,95.53541942857017,163.61849967287367,96.68243450802328,165.13557909894408,69377700,274143900
2015-08-28,97.699951171875,167.02980041503906,98.05145384313946,167.49917155623632,96.98768665885403,165.88989359095817,97.20044291862895,166.37603164131372,49919600,160414400
2015-08-31,96.48818969726562,165.68038940429688,97.69071049106175,166.9041182611144,96.24769118434273,165.1271963817873,97.15420077953453,166.0491847526366,39549400,163298800
2015-09-01,93.47264862060547,160.7352294921875,95.5446775855506,163.24972955858715,93.08413745562581,159.86352897376676,94.08315406735295,161.8667468484221,73155500,256000400
2015-09-02,96.10891723632812,163.78619384765625,96.12741440365487,163.82810474973238,94.07388302298439,161.280070260679,95.1653993849041,163.1240348473237,43963600,160269300
2015-09-03,95.63719177246094,163.90347290039062,97.14496197106804,165.99888929443958,95.36893687995482,163.40895770085268,96.48820291312398,164.49856399423277,45131800,152087800
2015-09-04,94.4994125366211,161.42254638671875,95.13766725521022,162.48702183965443,93.97214789929393,160.6011464760509,94.32365765751204,161.6404779472914,49379600,207081000
2015-09-08,97.16346740722656,165.4792938232422,97.28371668164978,165.6301705238466,95.91469997009033,163.585041131607,96.31245625600891,164.23043326033468,37343500,116025700
2015-09-09,96.07192993164062,163.26651000976562,98.33821082670156,167.18913739634246,95.82217226369656,162.89772735033293,98.31046154299554,167.06341748851438,47146700,149347700
2015-09-10,97.11721801757812,164.15492248535156,97.75547993679126,165.30320655611314,95.84995335250446,162.8138509014177,95.96095051598725,163.07368048332086,47686700,158611100
2015-09-11,97.65371704101562,164.9009552001953,97.65371704101562,164.9680100847655,96.39569757371623,163.04860078350194,96.67320456635133,163.76104774132511,29106100,119691200
